%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
629786000000,67,629784000000,world,firefly/base_link,0.00644808950682,-0.00914591716685,0.0610376415452,7.10456129768e-07,1.59565095302e-05,-0.000202782255167,0.999999979312,0.00050000395027,-1.12075907448e-17,2.76194494566e-14,1.89994009212e-27,-2.74638376468e-26,9.90963815492e-25,-1.1207590744e-17,0.00050000395027,-1.28119579196e-15,-2.46202211689e-27,4.51527523987e-26,-1.71149094998e-24,2.76194494566e-14,-1.28119579196e-15,0.000600005120319,1.1559165585e-26,-1.27070345096e-25,4.43299521832e-24,2.70694479778e-27,-2.46202211689e-27,1.15591654887e-26,0.00030000402301,-4.66448861288e-20,4.17992271543e-14,-2.74638376348e-26,4.51527524048e-26,-1.23839170822e-25,-4.66448861162e-20,0.00030000402301,-1.95073141557e-15,9.90963815492e-25,-1.71149094979e-24,4.43299521832e-24,4.17992271543e-14,-1.95073141557e-15,0.000600006023024,-0.00025659873582,0.000554127368382,0.00018688767353,9.72697161457e-05,0.00241524759551,-0.00763749959248,0.000200034294372,-7.92189053716e-20,-1.24861595479e-20,-8.63916742115e-27,1.17488416351e-26,2.81921712144e-25,-7.92189053716e-20,0.000200034294372,-2.05747099761e-19,-5.22862341831e-27,7.12594759957e-27,1.70356154925e-25,-1.24861595101e-20,-2.05747099748e-19,0.000320049790523,5.65948534928e-27,-7.73054104833e-27,-1.85398089945e-25,-8.63916742115e-27,-5.22231253107e-27,5.66579623652e-27,0.000100230267755,1.00422502416e-18,-1.78120032715e-19,1.17488416351e-26,7.11963671233e-27,-7.74316282281e-27,1.00422502418e-18,0.000100230267755,1.4778506033e-19,2.82729505711e-25,1.70346688594e-25,-1.86202728068e-25,-1.78120032917e-19,1.4778506033e-19,0.000200230326201
629820000000,68,629818000000,world,firefly/base_link,0.00644706192554,-0.00914369687365,0.0610383729536,-5.95438084765e-05,-5.00121964569e-05,-0.000214118259553,0.999999974053,0.000900014422065,-3.24128011517e-17,-4.10203726099e-13,3.30931517363e-25,9.4068146104e-26,-1.30729836424e-25,-3.24128011517e-17,0.000900014422065,5.84008437936e-13,3.69505685977e-25,1.05032388282e-25,-1.47319473215e-25,-4.10203726099e-13,5.84008437936e-13,0.00108002187252,5.09917444929e-24,1.46561440422e-24,-2.02891206841e-24,3.30931122836e-25,3.70313085114e-25,5.10563048308e-24,0.000540003982547,-6.56478240214e-19,-5.02726514585e-15,9.44720427672e-26,1.05840181753e-25,1.46560809259e-24,-6.56478240164e-19,0.000540003982547,3.67591480955e-14,-1.31537629991e-25,-1.48935060397e-25,-2.04184307647e-24,-5.02726514585e-15,3.67591480955e-14,0.00108000594255,-0.000256862932556,0.000554564611715,0.000184503399709,-0.00649578213965,-0.00716314680575,-0.00872060048298,0.000350447897678,-4.50957681882e-20,2.29332716087e-18,6.19770104063e-28,1.03505232857e-27,1.19072440718e-27,-4.50957681878e-20,0.000350447897678,-1.15669417292e-18,2.34263901524e-27,3.90415564809e-27,4.50643601187e-27,2.2933271609e-18,-1.15669417292e-18,0.000560662968523,1.57475088348e-28,2.71093764763e-28,3.04726032186e-28,2.1587332059e-28,2.39312611318e-27,5.64527315442e-28,2.02297254675e-05,9.88260016688e-25,-2.7572031729e-24,1.42632733756e-27,4.30805243156e-27,-1.32803018711e-28,9.88260016688e-25,2.02297254675e-05,7.59544692662e-25,1.99220708689e-27,4.50643601488e-27,3.04726032186e-28,-2.7572031729e-24,7.59541800517e-25,4.0230054039e-05
629854000000,69,629852000000,world,firefly/base_link,0.00639910797662,-0.0095516691776,0.0608797540767,-2.40985682431e-05,-2.50048434425e-05,-0.000157902291724,0.99999998693,0.000500024006183,-1.56137110712e-18,-2.40307374151e-13,3.80519259307e-26,5.61070603628e-26,-8.68149197183e-25,-1.56137110672e-18,0.000500024006183,3.54047539637e-13,4.41647257522e-26,6.68741187349e-26,-1.0358938924e-24,-2.40307374151e-13,3.54047539637e-13,0.000600037209112,7.13006635501e-25,1.07949059077e-24,-1.66121361182e-23,3.8051531404e-26,4.41643313218e-26,7.13006635477e-25,0.000300003134731,-9.0301853179e-19,-2.96022700227e-14,5.52992667958e-26,6.64702219273e-26,1.07303455309e-24,-9.03018531803e-19,0.000300003134731,3.62344488574e-14,-8.68149196799e-25,-1.03670168597e-24,-1.66250608149e-23,-2.96022700227e-14,3.62344488574e-14,0.000600004254737,-0.000244840389353,0.000518985623291,-0.0194630321201,-0.00443456025573,-0.00660290930483,0.0031769255198,0.000500265886999,-1.02578569634e-18,8.84877989289e-15,-2.82891020545e-25,7.33876567148e-25,8.12152523794e-26,-1.02578569634e-18,0.000500265886999,-7.87204825716e-15,-2.8150392913e-25,7.22299441633e-25,8.04267639824e-26,8.84877989289e-15,-7.87204825717e-15,0.000800393834936,-1.47199330767e-23,3.78472112042e-23,4.20577405086e-24,-2.82483968317e-25,-2.81907825913e-25,-1.47199299213e-23,8.02302427327e-05,1.72451639818e-20,-2.74526278913e-19,7.3224835824e-25,7.20690165387e-25,3.78488331022e-23,1.72451639818e-20,8.02302427327e-05,3.67588987806e-19,8.12152523793e-26,8.06287123742e-26,4.205773262e-24,-2.74526278913e-19,3.67588987806e-19,0.000160230313674
629888000000,70,629886000000,world,firefly/base_link,0.00592174062086,-0.0101030062075,0.061075490775,-9.03500196026e-06,-9.31829151821e-06,-0.000167434171486,0.999999985899,0.000300003800792,3.02445349456e-16,4.7724231371e-16,-2.33978854293e-26,-2.24560768106e-26,-5.09222098096e-25,3.02445349456e-16,0.000300003800794,5.67631159991e-15,-3.97060917925e-27,-3.70792100958e-27,-8.3652322656e-26,4.7724231371e-16,5.67631159991e-15,0.000360004881169,3.22298821751e-25,3.00377433351e-25,6.81346333537e-24,-2.33978858145e-26,-3.9706092274e-27,3.2231144958e-25,0.000180008163257,2.07335868954e-19,6.65049400294e-15,-2.24568656595e-26,-3.7081182248e-27,3.00390055306e-25,2.07335868954e-19,0.000180008163257,2.96484886574e-14,-5.09222098096e-25,-8.36523228486e-26,6.81346333537e-24,6.65049400294e-15,2.96484886574e-14,0.000360014322737,0.00032852930563,-0.000422875516842,0.00993092779771,-0.00443368530824,-0.00660166653768,0.00317630699553,0.000200109908655,5.60582784166e-21,1.74964349284e-16,8.9481388906e-25,1.13348863462e-24,2.89847658915e-25,5.60582789195e-21,0.000200109908655,-1.3779810869e-16,1.3180680688e-25,1.66605150515e-25,4.30116375283e-26,1.74964349284e-16,-1.3779810869e-16,0.000320162508841,1.11981456069e-23,1.41699739635e-23,3.62362941269e-24,8.95214630397e-25,1.31803651436e-25,1.11973378133e-23,0.00042019748429,-5.825097768e-17,1.25073927788e-12,1.13268715194e-24,1.65797356948e-25,1.41699739635e-23,-5.825097768e-17,0.00042019748429,-1.14265851962e-12,2.89645710523e-25,4.30116375283e-26,3.62443720626e-24,1.25073927788e-12,-1.14265851962e-12,0.000840164881823
629922000000,71,629922000000,world,firefly/base_link,0.00902646443575,-0.00878230198975,0.0610017466929,-0.0001134513533,0.000113551631101,-0.000220205546747,0.999999962872,0.00170003932896,2.39375490965e-14,-3.19924860287e-14,-4.20771649318e-25,1.52841400623e-25,-1.29725674381e-24,2.39375490965e-14,0.00170003932909,3.59624881234e-13,7.91039603207e-25,-2.88535540512e-25,2.43563502251e-24,-3.19924860287e-14,3.59624881234e-13,0.00204006172308,-1.97411029401e-24,7.2823936396e-25,-6.07004192609e-24,-4.215794425e-25,7.92655189956e-25,-1.97411344946e-24,0.0010200333729,4.69940692633e-17,2.34810582063e-13,1.53649194383e-25,-2.91765925967e-25,7.34701712544e-25,4.69940692632e-17,0.0010200333729,3.91245849589e-13,-1.29725674381e-24,2.4356350229e-24,-6.07004508192e-24,2.34810582063e-13,3.91245849589e-13,0.00204006462838,-0.000256528538237,0.000554020573052,0.000187035144663,-0.00942339959204,0.0110268630239,-0.00455211362436,0.000150055704497,-3.34693345689e-20,5.12452368526e-20,-9.24003353702e-25,2.21842341552e-24,-2.77366035812e-25,-3.34693345689e-20,0.000150055704497,1.2369384126e-19,1.37583223668e-24,-3.30628119828e-24,4.12922273769e-25,5.12452368778e-20,1.23693841259e-19,0.000240081985739,1.37608896307e-25,-3.25452455058e-25,4.04906525432e-26,-9.24003353702e-25,1.3762172008e-24,1.37608896307e-25,8.02303278552e-05,-2.61927783889e-19,5.96063108948e-19,2.21760300017e-24,-3.30629382006e-24,-3.286962511e-25,-2.61927785101e-19,8.02303278552e-05,5.58309494846e-19,-2.7716408742e-25,4.12898607942e-25,4.0891393883e-26,5.96063108948e-19,5.58309494846e-19,0.000160230356277
629956000000,72,629954000000,world,firefly/base_link,0.0069854473204,-0.0102358130992,0.0610380174526,-1.0333120586e-05,7.23709784694e-05,-0.000158219898085,0.999999984811,0.000900003136301,5.80443878372e-19,7.06901152685e-14,1.9567863896e-26,7.33033910062e-26,-6.67163859259e-25,5.80443878372e-19,0.000900003136301,1.59120789889e-14,3.13193453935e-27,1.28880741107e-26,-1.11415854425e-25,7.06901152685e-14,1.59120789889e-14,0.00108000381769,4.23610818287e-25,1.52862169414e-24,-1.38412421793e-23,1.95682585191e-26,3.13203314696e-27,4.23623443131e-25,0.00054000371051,2.23148230208e-18,1.16229021422e-13,7.33033910063e-26,1.28880741107e-26,1.5286216945e-24,2.23148230208e-18,0.00054000371051,2.90993583304e-14,-6.66356065694e-25,-1.11415657402e-25,-1.38412295572e-23,1.16229021422e-13,2.90993583304e-14,0.00108000539051,-0.000256514431513,0.000553995005568,0.000187189535505,-0.000290294052249,0.0118632621337,0.00386248040257,0.000150133360922,1.17617847456e-21,-1.55573337906e-19,-3.96663798881e-26,-1.88552589108e-24,1.53943148581e-25,1.17617839922e-21,0.000150133360922,-7.22170996712e-20,-5.19393095615e-26,-2.46640178977e-24,2.01169590205e-25,-1.55573337856e-19,-7.22170996712e-20,0.000240197812892,7.97498932133e-27,3.79334810328e-25,-3.10306325678e-26,-3.96667743186e-26,-5.19140660125e-26,7.97459489088e-27,8.02302604569e-05,-2.5097358624e-20,-8.68537597822e-19,-1.88474334106e-24,-2.4655939962e-24,3.7770660142e-25,-2.5097358624e-20,8.02302604568e-05,4.84206018843e-19,1.53943148581e-25,2.01194833754e-25,-3.10337880114e-26,-8.68537597721e-19,4.84206017227e-19,0.000160230322547
629992000000,73,629986000000,world,firefly/base_link,0.00769117190305,-0.00961708342049,0.0610837980066,-5.15598449937e-05,2.99001040054e-05,-0.000186883599827,0.999999980761,0.000400002277942,7.75796944133e-18,3.31863184678e-15,-2.39209368898e-25,1.65154023307e-26,2.75097276192e-25,7.75796944213e-18,0.000400002277942,2.44362921138e-15,3.49414207142e-25,-2.34698954863e-26,-4.01746549269e-25,3.31863184677e-15,2.44362921138e-15,0.000480002444659,-2.46972977189e-24,1.66907291895e-25,2.8518571997e-24,-2.3880547221e-25,3.49413812614e-25,-2.46649859772e-24,0.000240002453562,4.34829980044e-19,8.16518731975e-15,1.73231959036e-26,-2.34698955284e-26,1.66904136452e-25,4.34829980016e-19,0.000240002453562,1.15736594741e-14,2.75097670719e-25,-4.01746549172e-25,2.85831954824e-24,8.16518731975e-15,1.15736594741e-14,0.000480002893567,-0.00025659430651,0.000554123810481,0.000186142679068,-0.0115947249566,0.00691337677171,-0.001482922421,5.00176015738e-05,1.52617330168e-20,1.43405657077e-18,-3.08208828748e-25,-2.30479977042e-25,-4.75894817611e-26,1.52617330168e-20,5.00176015738e-05,-1.56823267902e-18,5.8618875003e-25,4.3832444434e-25,9.05390277929e-26,1.43405657077e-18,-1.56823267902e-18,8.00253079181e-05,1.32200465941e-25,9.88600486423e-26,2.04180868098e-26,-3.08215139635e-25,5.86182439142e-25,1.32187844166e-25,4.02302742509e-05,1.17596149379e-23,-1.21965506414e-19,-2.30483132486e-25,4.3832444434e-25,9.88568931987e-26,1.17594129894e-23,4.02302742509e-05,6.97951535924e-20,-4.75902706221e-26,9.05390277929e-26,2.04172979489e-26,-1.21965506616e-19,6.97951535924e-20,8.02303294533e-05
630028000000,74,630022000000,world,firefly/base_link,0.00708863966236,-0.010041586478,0.0610023539832,-2.59113518389e-07,2.62414971296e-05,-0.00014986310076,0.999999988426,0.000600007170364,1.70788526735e-18,9.64165616117e-14,1.92634706788e-27,-1.1052833122e-26,-2.08726144784e-25,1.70788526725e-18,0.000600007170364,-1.16696915807e-14,1.13364045171e-27,-5.96810797631e-27,-1.11887916799e-25,9.64165616117e-14,-1.16696915807e-14,0.00072001027206,1.20444903679e-26,-5.83612277487e-26,-1.09594547058e-24,2.12829545962e-27,1.13364043967e-27,1.20460680897e-26,0.000360003045886,-1.14156100678e-19,2.82414603697e-14,-1.08508848266e-26,-5.96810788001e-27,-5.75534341818e-26,-1.14156100704e-19,0.000360003045886,-4.25868015122e-15,-2.08726146325e-25,-1.11887916799e-25,-1.09594547058e-24,2.82414603697e-14,-4.25868015122e-15,0.000720004063047,-0.000256862868177,0.000554567458231,0.000181767420657,-0.000624896685046,0.00329281143894,0.00617662095391,0.000250270215079,1.1383231192e-19,-4.86216971394e-19,1.09101991473e-26,-1.27384839843e-25,3.73387804274e-26,1.1383231192e-19,0.000250270215079,-4.54888807324e-19,6.88285963156e-26,-8.06208873572e-25,2.3589630793e-25,-4.862169714e-19,-4.54888807224e-19,0.000400402951613,9.69904482969e-27,-1.13621213901e-25,3.3517122141e-26,1.09101991473e-26,6.88278074547e-26,9.67537900254e-27,8.023010115e-05,4.13222533401e-24,7.90292688775e-20,-1.27599410009e-25,-8.0600692518e-25,-1.13229938892e-25,4.13222533401e-24,8.023010115e-05,-1.71408505893e-20,3.72851378859e-26,2.3589630793e-25,3.3517122141e-26,7.90292688775e-20,-1.71408505893e-20,0.000160230242739
630062000000,75,630060000000,world,firefly/base_link,0.00398391556246,-0.0109735043776,0.0608412027843,2.03834817303e-05,-2.70118185299e-05,-0.000162251336354,0.999999986265,0.000700004938732,6.00589068313e-18,-4.96355009447e-14,-2.93182364403e-26,1.18667262993e-26,2.67296309252e-25,6.00589068313e-18,0.000700004938732,-5.36952801901e-14,-8.52332278177e-26,3.56793817433e-26,7.73632099863e-25,-4.96355009447e-14,-5.36952801901e-14,0.00084000670133,2.08660361906e-25,-8.39005607839e-26,-1.90262682762e-24,-2.89143396327e-26,-8.60402325237e-26,2.1188838073e-25,0.000420004423008,1.63943255536e-18,-6.00854661382e-14,1.18667262873e-26,3.56793816952e-26,-8.38974053403e-26,1.63943255536e-18,0.000420004423008,-7.01543823379e-14,2.67700206036e-25,7.75247686997e-25,-1.90262682762e-24,-6.00854661382e-14,-7.01543823379e-14,0.000840006823018,-0.000244935566414,0.000519122749957,-0.0194735124013,0.00266468227446,-0.00668927455155,0.00525895244897,0.000200293222018,-1.66519949472e-20,-3.54597924833e-18,2.37138641723e-25,-2.36987180429e-25,6.8129620815e-26,-1.66519948974e-20,0.000200293222018,3.3700020634e-18,-1.32289551164e-24,1.32175008561e-24,-3.7782071339e-25,-3.54597924835e-18,3.3700020634e-18,0.000320437637687,-3.18314589152e-23,3.18352990901e-23,-9.09597486715e-24,2.37138641723e-25,-1.32289866709e-24,-3.18314620706e-23,0.000100230274248,-4.48555628679e-20,-5.52945856241e-19,-2.36974558655e-25,1.32170275396e-24,3.18353022455e-23,-4.48555628679e-20,0.000100230274248,-5.91635926829e-19,6.8129620815e-26,-3.7782071339e-25,-9.09597486715e-24,-5.52945856241e-19,-5.91635926426e-19,0.000200230329452
630096000000,76,630094000000,world,firefly/base_link,0.00698337600815,-0.0100063040201,0.0610395081301,3.93206226806e-05,-4.09367503237e-05,-0.000207334988196,0.999999976895,0.0010000286145,1.9543915713e-13,-2.05903744183e-14,6.17926399141e-26,2.12291463625e-26,1.61808809998e-25,1.9543915713e-13,0.00100002861559,-3.50937210149e-13,-2.57815336738e-26,-8.92391407277e-27,-6.7679791358e-26,-2.05903744183e-14,-3.50937210149e-13,0.0012000445855,-4.68793225656e-25,-1.68006441372e-25,-1.22962081068e-24,6.17926400825e-26,-2.61854304573e-26,-4.68793225656e-25,0.00060001587451,-1.06299167592e-18,1.14278707261e-13,2.12291463625e-26,-8.92391406675e-27,-1.68006441372e-25,-1.06299167592e-18,0.00060001587451,-2.50851659746e-13,1.61808809902e-25,-6.68718005758e-26,-1.22315846215e-24,1.14278707261e-13,-2.50851659746e-13,0.00120002968909,-0.000256633821905,0.000554195647194,0.000186331195597,0.00328983914014,-0.00416535358346,-0.00370207837207,5.00215298272e-05,-1.57629113574e-19,-4.34413013598e-20,-3.67721170317e-26,-1.46984338487e-25,3.49140460373e-25,-1.57629113573e-19,5.00215298272e-05,6.2055620736e-20,4.4882649533e-26,1.79500621418e-25,-4.26381226259e-25,-4.34413013602e-20,6.20556207356e-20,8.00312399144e-05,-1.31692439518e-26,-5.2694330747e-26,1.25129116786e-25,-3.67594952573e-26,4.4882649533e-26,-1.31692439518e-26,6.02302800608e-05,-7.36181073922e-21,6.35369897296e-20,-1.46984338487e-25,1.79500621418e-25,-5.2694330747e-26,-7.36181073922e-21,6.02302800608e-05,-3.404070581e-19,3.49124683156e-25,-4.26359138154e-25,1.25125961343e-25,6.35369897296e-20,-3.40407058302e-19,0.000120230332362
