%time,field.header.seq,field.header.stamp,field.header.frame_id,field.angle_min,field.angle_max,field.angle_increment,field.time_increment,field.scan_time,field.range_min,field.range_max,field.ranges0,field.ranges1,field.ranges2,field.ranges3,field.ranges4,field.ranges5,field.ranges6,field.ranges7,field.ranges8,field.ranges9,field.ranges10,field.ranges11,field.ranges12,field.ranges13,field.ranges14,field.ranges15,field.ranges16,field.ranges17,field.ranges18,field.ranges19,field.ranges20,field.ranges21,field.ranges22,field.ranges23,field.ranges24,field.ranges25,field.ranges26,field.ranges27,field.ranges28,field.ranges29,field.ranges30,field.ranges31,field.ranges32,field.ranges33,field.ranges34,field.ranges35,field.ranges36,field.ranges37,field.ranges38,field.ranges39,field.ranges40,field.ranges41,field.ranges42,field.ranges43,field.ranges44,field.ranges45,field.ranges46,field.ranges47,field.ranges48,field.ranges49,field.ranges50,field.ranges51,field.ranges52,field.ranges53,field.ranges54,field.ranges55,field.ranges56,field.ranges57,field.ranges58,field.ranges59,field.ranges60,field.ranges61,field.ranges62,field.ranges63,field.ranges64,field.ranges65,field.ranges66,field.ranges67,field.ranges68,field.ranges69,field.ranges70,field.ranges71,field.ranges72,field.ranges73,field.ranges74,field.ranges75,field.ranges76,field.ranges77,field.ranges78,field.ranges79,field.ranges80,field.ranges81,field.ranges82,field.ranges83,field.ranges84,field.ranges85,field.ranges86,field.ranges87,field.ranges88,field.ranges89,field.ranges90,field.ranges91,field.ranges92,field.ranges93,field.ranges94,field.ranges95,field.ranges96,field.ranges97,field.ranges98,field.ranges99,field.ranges100,field.ranges101,field.ranges102,field.ranges103,field.ranges104,field.ranges105,field.ranges106,field.ranges107,field.ranges108,field.ranges109,field.ranges110,field.ranges111,field.ranges112,field.ranges113,field.ranges114,field.ranges115,field.ranges116,field.ranges117,field.ranges118,field.ranges119,field.ranges120,field.ranges121,field.ranges122,field.ranges123,field.ranges124,field.ranges125,field.ranges126,field.ranges127,field.ranges128,field.ranges129,field.ranges130,field.ranges131,field.ranges132,field.ranges133,field.ranges134,field.ranges135,field.ranges136,field.ranges137,field.ranges138,field.ranges139,field.ranges140,field.ranges141,field.ranges142,field.ranges143,field.ranges144,field.ranges145,field.ranges146,field.ranges147,field.ranges148,field.ranges149,field.ranges150,field.ranges151,field.ranges152,field.ranges153,field.ranges154,field.ranges155,field.ranges156,field.ranges157,field.ranges158,field.ranges159,field.ranges160,field.ranges161,field.ranges162,field.ranges163,field.ranges164,field.ranges165,field.ranges166,field.ranges167,field.ranges168,field.ranges169,field.ranges170,field.ranges171,field.ranges172,field.ranges173,field.ranges174,field.ranges175,field.ranges176,field.ranges177,field.ranges178,field.ranges179,field.ranges180,field.ranges181,field.ranges182,field.ranges183,field.ranges184,field.ranges185,field.ranges186,field.ranges187,field.ranges188,field.ranges189,field.ranges190,field.ranges191,field.ranges192,field.ranges193,field.ranges194,field.ranges195,field.ranges196,field.ranges197,field.ranges198,field.ranges199,field.ranges200,field.ranges201,field.ranges202,field.ranges203,field.ranges204,field.ranges205,field.ranges206,field.ranges207,field.ranges208,field.ranges209,field.ranges210,field.ranges211,field.ranges212,field.ranges213,field.ranges214,field.ranges215,field.ranges216,field.ranges217,field.ranges218,field.ranges219,field.ranges220,field.ranges221,field.ranges222,field.ranges223,field.ranges224,field.ranges225,field.ranges226,field.ranges227,field.ranges228,field.ranges229,field.ranges230,field.ranges231,field.ranges232,field.ranges233,field.ranges234,field.ranges235,field.ranges236,field.ranges237,field.ranges238,field.ranges239,field.ranges240,field.ranges241,field.ranges242,field.ranges243,field.ranges244,field.ranges245,field.ranges246,field.ranges247,field.ranges248,field.ranges249,field.ranges250,field.ranges251,field.ranges252,field.ranges253,field.ranges254,field.ranges255,field.ranges256,field.ranges257,field.ranges258,field.ranges259,field.ranges260,field.ranges261,field.ranges262,field.ranges263,field.ranges264,field.ranges265,field.ranges266,field.ranges267,field.ranges268,field.ranges269,field.ranges270,field.ranges271,field.ranges272,field.ranges273,field.ranges274,field.ranges275,field.ranges276,field.ranges277,field.ranges278,field.ranges279,field.ranges280,field.ranges281,field.ranges282,field.ranges283,field.ranges284,field.ranges285,field.ranges286,field.ranges287,field.ranges288,field.ranges289,field.ranges290,field.ranges291,field.ranges292,field.ranges293,field.ranges294,field.ranges295,field.ranges296,field.ranges297,field.ranges298,field.ranges299,field.ranges300,field.ranges301,field.ranges302,field.ranges303,field.ranges304,field.ranges305,field.ranges306,field.ranges307,field.ranges308,field.ranges309,field.ranges310,field.ranges311,field.ranges312,field.ranges313,field.ranges314,field.ranges315,field.ranges316,field.ranges317,field.ranges318,field.ranges319,field.ranges320,field.ranges321,field.ranges322,field.ranges323,field.ranges324,field.ranges325,field.ranges326,field.ranges327,field.ranges328,field.ranges329,field.ranges330,field.ranges331,field.ranges332,field.ranges333,field.ranges334,field.ranges335,field.ranges336,field.ranges337,field.ranges338,field.ranges339,field.ranges340,field.ranges341,field.ranges342,field.ranges343,field.ranges344,field.ranges345,field.ranges346,field.ranges347,field.ranges348,field.ranges349,field.ranges350,field.ranges351,field.ranges352,field.ranges353,field.ranges354,field.ranges355,field.ranges356,field.ranges357,field.ranges358,field.ranges359,,Mean,Mean Area,Front(+315 +45),Left(+45 +135),Back(+135 +225),Right(+225 +315),Estimated Area
635416000000,305,635414000000,firefly/base_link,-3.1415901184,3.1415901184,0.0175018944,0,0,0.200000003,40,1.477720499,1.4806237221,1.4791537523,1.4850810766,1.4815323353,1.4836989641,1.494762063,1.4935683012,1.4976936579,1.5009266138,1.5124977827,1.5024346113,1.5237087011,1.5210978985,1.5289292336,1.5344660282,1.5464601517,1.54994905,1.5646891594,1.5710903406,1.5688886643,1.5871059895,1.5928069353,1.6083903313,1.6201074123,1.6351240873,1.6461635828,1.6645816565,1.6798592806,1.6851506233,1.7065814734,1.7247843742,1.7512797117,1.7697126865,1.7879562378,1.812607646,1.8303759098,1.8558992147,1.8829874992,5.3244256973,5.2005319595,5.0975108147,5.0002598763,4.9099817276,4.8187098503,4.7359757423,4.5032997131,4.5581846237,4.5074043274,4.4492273331,4.3727526665,4.3173971176,4.2588601112,2.8128333092,2.757160902,2.7092452049,2.6691234112,2.6237728596,2.6016726494,2.5729460716,2.5468876362,2.523116827,2.5010929108,2.4760186672,2.451982975,2.4326078892,2.4146456718,2.3980801106,2.3702898026,2.3548226357,2.3412969112,2.330788374,2.3099410534,2.3030147553,2.2860472202,2.2769620419,2.2622961998,2.2633392811,2.2539947033,2.2486801148,2.2391369343,2.2296946049,2.2138533592,2.2132468224,2.2089653015,2.2128567696,2.2130320072,2.2048723698,2.2143425942,2.2233359814,2.2439074516,2.2665791512,2.2696008682,2.2782914639,2.2817442417,2.2858307362,2.2917599678,2.3037912846,2.3043036461,2.3160922527,2.323079586,2.3349888325,2.3516635895,2.3422677517,2.3494763374,2.3614358902,2.364770174,2.3724887371,2.3835129738,2.3920602799,2.4036850929,2.4054939747,2.421722889,2.4428911209,2.4520146847,2.4640629292,2.4735808373,inf,inf,inf,3.8571176529,3.8136899471,3.8519043922,3.9026627541,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.8814253807,inf,inf,inf,inf,inf,inf,3.5402777195,3.50177145,3.5967869759,3.7147324085,3.8193962574,3.9226005077,4.0344867706,4.1488904953,4.1078615189,4.0706515312,4.0239596367,3.9956455231,3.9674360752,3.9366462231,3.9036126137,3.8762619495,3.8596849442,3.828507185,3.7974243164,3.7760691643,3.7566666603,3.7410225868,3.6234872341,3.7083826065,3.6915032864,3.6690478325,3.6665737629,3.6612100601,3.5518825054,3.635581255,3.6327137947,3.6254446507,3.6212391853,3.6172623634,3.6169576645,3.6116514206,3.6104259491,3.6139004231,3.6065952778,3.6093418598,3.6189672947,3.6292667389,3.6274478436,3.6331224442,3.6453289986,3.6542880535,3.668143034,3.3514780998,3.0598521233,2.9073781967,2.9311602116,2.7376213074,2.587993145,2.6015129089,2.6142754555,2.6367707253,2.6479771137,2.6634657383,2.6862220764,2.6905453205,2.7092232704,2.7334136963,2.7553324699,2.7830657959,2.7976696491,2.832811594,2.8524570465,2.8883988857,2.9181959629,2.9511497021,2.98955369,3.0181999207,3.1018130779,3.1414783001,3.0765120983,3.0021092892,2.9396743774,2.8730170727,2.8136489391,2.7595098019,2.7029080391,2.6520969868,2.608281374,2.4870512486,2.4394125938,2.4104447365,2.371563673,2.3378489018,2.3057029247,2.2759127617,2.2435691357,2.2123730183,2.1814217567,2.1649148464,2.1344480515,2.1136884689,2.0995719433,2.0681195259,2.0481770039,2.0461564064,2.0108160973,1.9985435009,1.9796290398,1.9671157599,1.9463490248,1.9262223244,1.9257180691,1.9127187729,1.9050065279,1.8940435648,1.8834159374,1.8685137034,1.8667182922,1.8603163958,1.8520137072,1.84220016,1.8383197784,1.8334853649,1.819875598,1.8198999167,1.8161890507,1.8155462742,1.8456767798,1.8375538588,1.8371620178,1.8352241516,1.8323776722,1.8342225552,1.8372713327,1.8419058323,1.8403993845,1.8416984081,1.8452914953,1.8468850851,1.8496317864,1.8576083183,1.8549118042,1.8648674488,1.8665709496,1.8797827959,1.8819024563,1.8964649439,1.9059121609,1.9103513956,1.9183163643,1.9327630997,1.9401671886,1.9547029734,1.9661732912,1.9809463024,1.9849851131,2.0008883476,2.0253839493,2.042961359,2.0622878075,2.0731635094,2.0926473141,2.1189551354,2.1390626431,2.1572725773,2.1915206909,2.2041480541,2.2312250137,2.2636556625,2.2936675549,2.3401358128,2.3855941296,2.423691988,2.4717407227,2.5198812485,5.8744497299,5.9731192589,6.0922818184,6.2028083801,6.3219137192,6.4564881325,6.5935673714,6.746691227,6.9015879631,7.5096764565,7.4969553947,7.4013156891,7.3030047417,7.2204079628,7.1313977242,7.0516529083,6.9750137329,6.8987798691,6.8322372437,1.6595802307,1.6535321474,1.6347138882,1.6194665432,1.6103653908,1.6001727581,1.5909513235,1.5777465105,1.5669608116,1.5557999611,1.5560276508,1.5416706801,1.5383422375,1.5338484049,1.5190070868,1.510226965,1.5108134747,1.503857255,1.505260706,1.4900231361,1.4962865114,1.4937314987,1.4872535467,1.4867609739,1.484721899,1.4748300314,1.4772086144,1.4855337143,,2.5743513382,6.6272848126,2.8669813024,2.2541730007,3.1407595211,2.1847864058,6.66702941
635450000000,306,635440000000,firefly/base_link,-3.1415901184,3.1415901184,0.0175018944,0,0,0.200000003,40,1.4799780846,1.481257081,1.4879633188,1.4831609726,1.4812127352,1.484546423,1.4908397198,1.4860980511,1.4901741743,1.4964267016,1.4993752241,1.5045466423,1.5123690367,1.5215018988,1.5317571163,1.5402578116,1.5373059511,1.5514678955,1.5565024614,1.5707519054,1.5792369843,1.5931479931,1.5976926088,1.6107873917,1.626940608,1.6314089298,1.6426465511,1.6639883518,1.6811292172,1.6976542473,1.7072783709,1.7292454243,1.7503836155,1.7773389816,1.7847557068,1.8055820465,1.8288451433,1.8542695046,1.8788856268,5.3134250641,5.2150444984,5.1012415886,5.0059132576,4.9097633362,4.8254227638,4.7329702377,4.507452488,4.5551605225,4.5133152008,4.4425134659,4.3777098656,4.3117666245,4.252869606,2.8179280758,2.7598454952,2.7129251957,2.6789340973,2.6354548931,2.6044456959,2.5714139938,2.5536832809,2.5279040337,2.5018429756,2.4705944061,2.4526715279,2.4437959194,2.4186403751,2.3963065147,2.3681805134,2.3576617241,2.3346147537,2.3242826462,2.3097703457,2.3021302223,2.2867696285,2.2734167576,2.2712779045,2.2554290295,2.2534315586,2.2385628223,2.236256361,2.2282149792,2.2197091579,2.2176065445,2.2093369961,2.2105317116,2.210413456,2.2107489109,2.2099261284,2.2191567421,2.2447705269,2.2575895786,2.2766168118,2.2793109417,2.2852692604,2.2845904827,2.2931597233,2.30134058,2.3067784309,2.3134696484,2.3268506527,2.3304738998,2.339830637,2.3385419846,2.3494699001,2.3528027535,2.3629493713,2.37089324,2.3749604225,2.3899376392,2.4011898041,2.407330513,2.4255802631,2.4278523922,2.4432601929,2.4635035992,2.4798316956,inf,inf,inf,3.8617553711,3.8179681301,3.8659470081,3.8995769024,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.8792734146,inf,inf,inf,inf,inf,inf,3.5379672051,3.4996554852,3.6059589386,3.7090411186,3.8251905441,3.9222533703,4.0287027359,4.1508846283,4.1102366447,4.0642962456,4.0248656273,3.9965019226,3.9680233002,3.9441008568,3.9038560391,3.8717184067,3.8516676426,3.8294117451,3.8059806824,3.7817256451,3.7627573013,3.7546408176,3.6324546337,3.7027752399,3.696447134,3.6874921322,3.6735167503,3.6518530846,3.5475177765,3.6398975849,3.6295781136,3.6264390945,3.6233198643,3.6191678047,3.6129419804,3.6051616669,3.6050522327,3.6090972424,3.6191060543,3.6179203987,3.6155693531,3.6283538342,3.6380622387,3.6406414509,3.6488204002,3.6605386734,3.6662745476,3.3514502049,3.0559504032,2.9095511437,2.9218819141,2.7465651035,2.5849158764,2.597994566,2.6155741215,2.635974884,2.644610405,2.6616668701,2.6833102703,2.691501379,2.7112531662,2.7322998047,2.7559165955,2.7768018246,2.8017606735,2.8362560272,2.8527364731,2.885743618,2.9156091213,2.9519562721,2.9874548912,3.0198173523,3.1007840633,3.1399047375,3.077119112,3.0010123253,2.9247660637,2.8730278015,2.816041708,2.7605848312,2.7048816681,2.6523516178,2.6113119125,2.4836280346,2.4410390854,2.4113473892,2.3680891991,2.3303220272,2.296022892,2.2753515244,2.2366609573,2.2126367092,2.1833708286,2.1619052887,2.1448223591,2.1114559174,2.0978982449,2.0714702606,2.0522127152,2.0498769283,2.0211925507,1.9960042238,1.9764983654,1.9624398947,1.9520580769,1.933488965,1.9244710207,1.9199275971,1.8984493017,1.8876355887,1.8770846129,1.8690220118,1.8679281473,1.8502018452,1.8461283445,1.8376191855,1.8402971029,1.8234030008,1.8272663355,1.8237682581,1.8119254112,1.8178232908,1.8504431248,1.8396229744,1.8366224766,1.838848114,1.8420181274,1.836409688,1.8436001539,1.8360494375,1.8421945572,1.8341320753,1.847638607,1.8460550308,1.8571003676,1.8534158468,1.8591616154,1.8658674955,1.8723943234,1.8705954552,1.8783510923,1.8818801642,1.8961199522,1.9082632065,1.9189010859,1.9275121689,1.9355715513,1.9438251257,1.9624711275,1.9773548842,1.9869997501,2.0037477016,2.0277042389,2.037976265,2.0554513931,2.0761818886,2.0969781876,2.114187479,2.1399724484,2.167321682,2.1936285496,2.2116005421,2.2330868244,2.2673463821,2.3032922745,2.3367950916,2.3779680729,2.4309601784,2.4749150276,2.5215611458,5.8781819344,5.9744524956,6.085515976,6.2020454407,6.3285694122,6.4540033341,6.5957465172,6.7444930077,6.9002161026,7.5044112206,7.5014224052,7.3991003037,7.3067526817,7.2210588455,7.1361832619,7.0596041679,6.9787282944,6.8966789246,6.8256368637,1.6632769108,1.6424403191,1.6284947395,1.6167385578,1.6079605818,1.5986773968,1.5835683346,1.5785973072,1.5689700842,1.5609289408,1.5437364578,1.5432798863,1.5366033316,1.5264692307,1.5262956619,1.5080156326,1.5141476393,1.4999738932,1.5018568039,1.4904761314,1.4882341623,1.494653225,1.494099617,1.4839814901,1.4803520441,1.4806938171,1.4857035875,1.4789674282,,2.5743066056,6.6270544996,2.8666650136,2.2540108416,3.1413005379,2.1844700085,6.666560012
635468000000,307,635466000000,firefly/base_link,-3.1415901184,3.1415901184,0.0175018944,0,0,0.200000003,40,1.4795795679,1.4821889401,1.4787904024,1.4812288284,1.4909342527,1.4852689505,1.4815460444,1.4884232283,1.4935548306,1.4976127148,1.5035521984,1.5114198923,1.5080393553,1.5206507444,1.5306538343,1.5350490809,1.5453321934,1.5547209978,1.5574467182,1.5602952242,1.571854353,1.5939155817,1.5989558697,1.6105487347,1.6247411966,1.6389123201,1.6478903294,1.6682795286,1.6736972332,1.6963980198,1.7158367634,1.732477665,1.7444480658,1.7624592781,1.7849264145,1.8134212494,1.8383541107,1.8566743136,1.8793467283,5.3229174614,5.2059059143,5.1009058952,5.0062918663,4.9126491547,4.8258080483,4.7301883698,4.4969687462,4.5720553398,4.5115427971,4.448176384,4.3777532578,4.3246035576,4.2619490624,2.811447382,2.7639753819,2.7073926926,2.67506814,2.6333251,2.6025614739,2.5764372349,2.5477478504,2.5250322819,2.5015561581,2.4812877178,2.4527404308,2.4345581532,2.406680584,2.3939940929,2.369743824,2.3565840721,2.3456404209,2.3217186928,2.3159911633,2.2946405411,2.2801146507,2.2714788914,2.2653074265,2.2632715702,2.2545101643,2.2388427258,2.2377786636,2.2214262486,2.2237434387,2.2135090828,2.2172448635,2.2109377384,2.2121071816,2.2105810642,2.213609457,2.2343070507,2.2417004108,2.2606122494,2.2793779373,2.2834513187,2.281731844,2.2828726769,2.2964646816,2.2949976921,2.307336092,2.3136811256,2.320659399,2.3358516693,2.3391311169,2.3465278149,2.3444321156,2.3510737419,2.3570353985,2.3797430992,2.3811712265,2.3947312832,2.3984754086,2.4161121845,2.423876524,2.4330563545,2.4469673634,2.4542012215,2.4808957577,inf,inf,inf,3.8665904999,3.818464756,3.8594486713,3.8998432159,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.884531498,inf,inf,inf,inf,inf,inf,3.5316457748,3.504388094,3.6021959782,3.7109894753,3.8285841942,3.9256789684,4.0314483643,4.1423535347,4.1155319214,4.0601630211,4.0319290161,3.9929986,3.9665703774,3.9292366505,3.9021940231,3.8717842102,3.8509857655,3.8223490715,3.7985019684,3.7848529816,3.765550375,3.7419116497,3.6306316853,3.7153565884,3.6988017559,3.6839072704,3.6702616215,3.6521742344,3.555223465,3.6393976212,3.6271629334,3.6251313686,3.6232767105,3.622846365,3.6176156998,3.617787838,3.6122970581,3.6065070629,3.6191735268,3.611177206,3.6175353527,3.6214869022,3.6264607906,3.6368150711,3.6423418522,3.658839941,3.6705493927,3.3580260277,3.0702130795,2.912488699,2.9257102013,2.737899065,2.5935738087,2.6054720879,2.613599062,2.639036417,2.6415309906,2.6665475369,2.6845541,2.6875896454,2.7102701664,2.7320227623,2.7517108917,2.775639534,2.804810524,2.8323287964,2.8529331684,2.8902595043,2.9193298817,2.9477076531,2.9788992405,3.0191142559,3.1003201008,3.1550683975,3.0597143173,2.998159647,2.9325125217,2.8748655319,2.8144571781,2.7607376576,2.7015962601,2.6521780491,2.6058843136,2.4793400765,2.4470467567,2.4022536278,2.3672604561,2.3260135651,2.3089821339,2.2674787045,2.2429409027,2.2134606838,2.1930344105,2.1637401581,2.1420223713,2.1158616543,2.0915203095,2.071829319,2.047451973,2.0525262356,2.0225567818,1.9905338287,1.9772348404,1.9661198854,1.9527803659,1.9493131638,1.9286718369,1.9116357565,1.8967430592,1.8836001158,1.8744981289,1.8665133715,1.8647722006,1.852532506,1.8443230391,1.8384593725,1.8286539316,1.8280717135,1.8263700008,1.8219740391,1.8205434084,1.8141015768,1.8470836878,1.8427662849,1.8437161446,1.8393993378,1.8398455381,1.8324962854,1.8326865435,1.832436204,1.836740613,1.8370997906,1.8422964811,1.8439222574,1.8487495184,1.8619450331,1.8591533899,1.8585349321,1.8712807894,1.8715626001,1.8886581659,1.8898938894,1.8986637592,1.9138623476,1.9200066328,1.9355256558,1.9392508268,1.9541094303,1.9651691914,1.9763202667,1.9889323711,2.0068938732,2.0271646977,2.0408904553,2.0603563786,2.0735304356,2.1011953354,2.1228563786,2.1436326504,2.1676700115,2.1815712452,2.2157769203,2.2325282097,2.2654459477,2.3018238545,2.3369879723,2.3785011768,2.4316635132,2.4727261066,2.5142059326,5.8739995956,5.9782938957,6.092484951,6.2064123154,6.3264756203,6.4606428146,6.5983028412,6.7492618561,6.9076690674,7.5014295578,7.5034918785,7.3977370262,7.3041005135,7.2228956223,7.13778162,7.0546422005,6.9753432274,6.9077591896,6.8221349716,1.6642686129,1.6487945318,1.6353466511,1.6282904148,1.6087824106,1.5924307108,1.5890462399,1.5805773735,1.5648539066,1.5627212524,1.5488818884,1.5472736359,1.536917448,1.5241713524,1.5173605681,1.5159033537,1.5094230175,1.5009938479,1.5007833242,1.4947761297,1.4970709086,1.490322113,1.480786562,1.4832298756,1.4832283258,1.478014946,1.4808499813,1.4866367579,,2.5746481561,6.6288131277,2.8673821542,2.2544516219,3.1411766211,2.1847884231,6.6683586821
635494000000,308,635492000000,firefly/base_link,-3.1415901184,3.1415901184,0.0175018944,0,0,0.200000003,40,1.4807738066,1.4819041491,1.4814162254,1.4758638144,1.4867215157,1.4809459448,1.4906822443,1.4915412664,1.5007841587,1.4954863787,1.5053580999,1.5191839933,1.5173103809,1.5177028179,1.5283842087,1.5351046324,1.5366635323,1.5529651642,1.5555994511,1.5598459244,1.5816271305,1.5891494751,1.5974293947,1.6101789475,1.6214257479,1.6364145279,1.6522756815,1.6630922556,1.6743755341,1.7052789927,1.7156387568,1.7318193913,1.7431463003,1.7717276812,1.7862052918,1.8124336004,1.8340073824,1.8565888405,1.8834490776,5.3232855797,5.2086324692,5.0982136726,5.0080165863,4.9040818214,4.8205804825,4.7352514267,4.5026283264,4.5626616478,4.5121369362,4.4420890808,4.3751378059,4.3140082359,4.2622609139,2.821228981,2.7623491287,2.71596241,2.6650838852,2.6335225105,2.6018385887,2.5789613724,2.5480909348,2.5245676041,2.4976816177,2.4791076183,2.4562709332,2.4317045212,2.4166021347,2.3960638046,2.3802454472,2.3612325192,2.3432173729,2.3231034279,2.3157141209,2.2973842621,2.2933371067,2.2813472748,2.267875433,2.256629467,2.2516298294,2.2367663384,2.2329843044,2.2301523686,2.2197635174,2.2111432552,2.2162117958,2.2111144066,2.2108302116,2.2140808106,2.2077786923,2.2263767719,2.2399976254,2.265768528,2.2622439861,2.2766325474,2.2781941891,2.2801468372,2.2977004051,2.2937481403,2.3033003807,2.3146686554,2.3210391998,2.3369665146,2.3364343643,2.346757412,2.3488197327,2.363679409,2.3632826805,2.3707950115,2.38185215,2.3865764141,2.3990812302,2.4141168594,2.4254176617,2.4353969097,2.4562618733,2.4665896893,2.4733891487,inf,inf,inf,3.8610141277,3.8162889481,3.8654317856,3.9009022713,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.8893327713,inf,inf,inf,inf,inf,inf,3.5332527161,3.5031735897,3.604954958,3.7093064785,3.8205480576,3.9281489849,4.0314950943,4.1461286545,4.1122150421,4.0700922012,4.0333681107,3.9966859818,3.9606616497,3.9382605553,3.9100522995,3.8697488308,3.848336935,3.8268842697,3.8081331253,3.780598402,3.7566025257,3.7374265194,3.6332876682,3.7076587677,3.6918735504,3.6787531376,3.6641662121,3.6498839855,3.5376458168,3.6411824226,3.626783371,3.6298215389,3.6284861565,3.614645958,3.6131985188,3.6126525402,3.6103692055,3.6100006104,3.6150422096,3.6173112392,3.6202919483,3.6184313297,3.6330878735,3.637408495,3.6462202072,3.6632010937,3.6729815006,3.3563473225,3.0693793297,2.9203810692,2.923873663,2.7400152683,2.5865335465,2.6060073376,2.6131742001,2.6312537193,2.6540651321,2.6695325375,2.6791956425,2.6954267025,2.7062642574,2.7296955586,2.761677742,2.7735314369,2.8031585217,2.8312532902,2.8593509197,2.8822646141,2.920848608,2.942728281,2.9837033749,3.0191822052,3.0985517502,3.1419346333,3.0729174614,3.0004451275,2.9352889061,2.8664195538,2.8141083717,2.7584576607,2.7079358101,2.653277874,2.6092605591,2.4822134972,2.4447541237,2.4034028053,2.3682825565,2.3373095989,2.2980189323,2.2684257031,2.2379763126,2.2143979073,2.1831605434,2.1619331837,2.1419093609,2.116307497,2.0839211941,2.0737578869,2.0509152412,2.0516009331,2.0170447826,2.0011217594,1.9840151072,1.9641772509,1.9461536408,1.9353606701,1.9287641048,1.9092186689,1.9033156633,1.8935955763,1.8869792223,1.8728278875,1.8632084131,1.8540973663,1.8476128578,1.842692256,1.833404541,1.8340865374,1.8291999102,1.8210809231,1.809928894,1.8125572205,1.8462836742,1.8345249891,1.8392328024,1.8373938799,1.8391638994,1.8318868876,1.8342010975,1.8401212692,1.8406579495,1.8405277729,1.8442207575,1.8495820761,1.8478240967,1.85526371,1.8638834953,1.8669984341,1.8741087914,1.8769350052,1.8876353502,1.8898715973,1.9064418078,1.905257225,1.9194889069,1.930363059,1.9387294054,1.9493197203,1.961584568,1.9802103043,1.9981443882,2.0124044418,2.0177958012,2.0404589176,2.0569708347,2.0769093037,2.0980913639,2.1070952416,2.1387865543,2.1647341251,2.1845889092,2.2113485336,2.2322728634,2.261567831,2.2922158241,2.3430132866,2.3864593506,2.4269077778,2.4771177769,2.5155899525,5.8736538887,5.9767580032,6.0851621628,6.2072677612,6.3200998306,6.4547138214,6.5935506821,6.7436466217,6.8987064362,7.5037045479,7.4988231659,7.3967366219,7.3048644066,7.2220644951,7.1361618042,7.0525221825,6.9814639092,6.9106488228,6.8293948174,1.6638752222,1.6510533094,1.6321976185,1.6235283613,1.6130040884,1.5982472897,1.578600049,1.5846047401,1.5635674,1.5627958775,1.5436421633,1.5429524183,1.5314695835,1.5333150625,1.5169746876,1.5153688192,1.5128234625,1.4999691248,1.5001336336,1.4937269688,1.4905120134,1.4862633944,1.4835621119,1.4802713394,1.4806207418,1.4799381495,1.4794427156,1.4796091318,,2.5745336135,6.6282233272,2.8668907258,2.2545180427,3.1411915011,2.1847527862,6.6678760418
