%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
630148000000,111,630144000000,world,firefly/base_link,0.0059509277,-0.0110244751,0.0610354005,-0.000000343,3.88069299492E-06,-0.0001962565,0.9999999807,0.0003281539,-0.0004222368,0.0099252532,-0.0036905997,0.0007490151,5.66827349377E-05
630156000000,111,630146000000,world,firefly/base_link,0.0063705444,-0.0112380981,0.0610357746,-4.42332134222E-07,3.88071843906E-06,-0.0001967672,0.9999999806,-0.0002565551,0.0005540716,0.0001867221,-0.0160925998,0.0084419254,-0.0129954111
630172000000,112,630164000000,world,firefly/base_link,0.0068054199,-0.0126571655,0.0610357746,-7.03651866102E-07,3.88077042473E-06,-0.0001982992,0.9999999803,-0.0002565572,0.0005540719,0.0001867214,-0.0170972695,0.0021357391,-0.0145701021
630182000000,112,630176000000,world,firefly/base_link,0.0068054199,-0.0126571655,0.0610357746,-6.67432663624E-06,1.39821937528E-06,-0.0001986969,0.9999999802,-0.0002565553,0.0005540713,0.0001867224,-0.0134639989,0.0003260506,0.0032184378
630198000000,113,630196000000,world,firefly/base_link,0.0080451965,-0.0095443726,0.0609968845,-6.18193599445E-06,1.39810540213E-06,-0.000200229,0.9999999799,-0.0002446349,0.0005186698,-0.0194450749,-0.0155051939,-0.0220615465,0.0092585268
630208000000,113,630202000000,world,firefly/base_link,0.0080451965,-0.0095443726,0.0609968845,-0.000006379,1.39817507084E-06,-0.0002012503,0.9999999797,-0.0002446345,0.0005186733,-0.0194450747,0.0020589631,0.0145745376,0.006329036
630222000000,114,630216000000,world,firefly/base_link,0.0080451965,-0.0095443726,0.0610354005,-0.000006549,1.3981757284E-06,-0.0002022717,0.9999999795,0.0003281533,-0.0004222449,0.0099252515,-0.0099972801,0.0037204482,-0.0037510261
630232000000,114,630220000000,world,firefly/base_link,0.0048942566,-0.009601593,0.0609968845,7.91092413985E-06,6.44181970732E-06,-0.0002033558,0.9999999793,-0.0002446356,0.0005186844,-0.0194450747,0.0133510267,0.0060387289,-0.0072742739
630248000000,115,630244000000,world,firefly/base_link,0.0048942566,-0.009601593,0.0609968845,-0.000000343,3.88069651919E-06,-0.0002049381,0.999999979,-0.0002446349,0.0005186684,-0.0194450749,-0.0166021233,-0.0042568318,-0.0162939111
630258000000,115,630252000000,world,firefly/base_link,0.0063972473,-0.0110092163,0.0610354005,-4.42313391174E-07,3.88072282638E-06,-0.0002054487,0.9999999789,0.0003281536,-0.0004222392,0.0099252529,-0.0146066797,0.0018974911,-0.0047683692
